s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 4.9388332E+000, 3.4422155E+003,-1.3338463E+003,-2.1995372E+003,-9.4180773E+001, 1.3776699E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4774871E+002,-1.8397105E+002, 1.0270984E-001, 1.0270984E-001
 4.9509974E+000, 3.4719313E+003,-1.3412593E+003,-2.2428533E+003,-9.7248125E+001, 1.4110888E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7986804E+002,-2.0801828E+002, 1.0473600E-001, 1.0473600E-001
 4.9692430E+000, 3.4968838E+003,-1.3581805E+003,-2.3072285E+003,-1.0297733E+002, 1.4528921E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1143218E+002,-2.7004963E+002, 1.0731131E-001, 1.0731131E-001
 4.9820151E+000, 3.4886841E+003,-1.3707406E+003,-2.3812806E+003,-1.0426634E+002, 1.4954519E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0600434E+002,-3.6610803E+002, 1.1012275E-001, 1.1012275E-001
 4.9953957E+000, 3.4618705E+003,-1.3539927E+003,-2.4280520E+003,-1.0048862E+002, 1.5223553E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6696646E+002,-4.1914050E+002, 1.1179857E-001, 1.1179857E-001
 5.0154657E+000, 3.5183341E+003,-1.3659629E+003,-2.4667769E+003,-9.7941655E+001, 1.5237695E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8256865E+002,-4.1082351E+002, 1.1214178E-001, 1.1214178E-001
 5.0288463E+000, 3.5384944E+003,-1.3798019E+003,-2.4844717E+003,-1.0047926E+002, 1.5243826E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9808409E+002,-4.2473410E+002, 1.1199206E-001, 1.1199206E-001
 5.0422263E+000, 3.5828940E+003,-1.3841483E+003,-2.5066976E+003,-1.0282716E+002, 1.5223490E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7003964E+002,-4.0925679E+002, 1.1182916E-001, 1.1182916E-001
 5.0556068E+000, 3.6296453E+003,-1.4089808E+003,-2.5363463E+003,-1.0743990E+002, 1.5217544E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8886365E+002,-4.2159986E+002, 1.1176191E-001, 1.1176191E-001
 5.0703249E+000, 3.6263198E+003,-1.4008739E+003,-2.5787953E+003,-1.0656651E+002, 1.5196704E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1196387E+002,-4.5839632E+002, 1.1175555E-001, 1.1175555E-001
 5.0850434E+000, 3.6782447E+003,-1.4307623E+003,-2.6337440E+003,-1.0685682E+002, 1.5147716E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2139007E+002,-4.9160369E+002, 1.1171019E-001, 1.1171019E-001
 5.1071210E+000, 3.6795947E+003,-1.4293954E+003,-2.7274555E+003,-1.0854452E+002, 1.5079067E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3301328E+002,-5.8429280E+002, 1.1127166E-001, 1.1127166E-001
 5.1218390E+000, 3.6536113E+003,-1.4393078E+003,-2.8595263E+003,-1.1165572E+002, 1.4982471E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5591874E+002,-7.5538024E+002, 1.1040831E-001, 1.1040831E-001
 5.1365576E+000, 3.6351049E+003,-1.4292846E+003,-2.9681492E+003,-1.0839922E+002, 1.4921481E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0301806E+002,-8.6923598E+002, 1.1017299E-001, 1.1017299E-001
 5.1512761E+000, 3.6955894E+003,-1.4473853E+003,-3.0639890E+003,-1.0520135E+002, 1.4748097E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7071568E+002,-9.1951149E+002, 1.0910792E-001, 1.0910792E-001
 5.1659942E+000, 3.7730253E+003,-1.4558215E+003,-3.1325821E+003,-1.0407344E+002, 1.4679955E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0777047E+002,-9.1798377E+002, 1.0854973E-001, 1.0854973E-001
 5.1807127E+000, 3.7779521E+003,-1.5049931E+003,-3.1737001E+003,-1.0208763E+002, 1.4606821E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1985993E+002,-1.0013680E+003, 1.0845702E-001, 1.0845702E-001
 5.1954308E+000, 3.7784811E+003,-1.4850402E+003,-3.1905279E+003,-9.8533555E+001, 1.4454440E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5929546E+002,-9.9417516E+002, 1.0744755E-001, 1.0744755E-001
 5.2101493E+000, 3.7514194E+003,-1.4622473E+003,-3.1872734E+003,-9.6100520E+001, 1.4333759E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.7233173E+002,-9.9276848E+002, 1.0670575E-001, 1.0670575E-001
 5.2248673E+000, 3.7914184E+003,-1.4886774E+003,-3.1505503E+003,-9.2486573E+001, 1.4288337E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1793424E+002,-9.3886696E+002, 1.0659013E-001, 1.0659013E-001
 5.2395859E+000, 3.7814934E+003,-1.4725806E+003,-3.0538665E+003,-8.3873469E+001, 1.4148169E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3405776E+002,-8.2741242E+002, 1.0585391E-001, 1.0585391E-001
 5.2543039E+000, 3.8746867E+003,-1.4865247E+003,-2.9398661E+003,-7.8625805E+001, 1.4076620E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6053834E+002,-6.2892221E+002, 1.0538567E-001, 1.0538567E-001
 5.2690225E+000, 3.8600421E+003,-1.5169041E+003,-2.8230240E+003,-7.9025563E+001, 1.4030389E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4828969E+002,-5.5750850E+002, 1.0521029E-001, 1.0521029E-001
 5.2837410E+000, 3.9245809E+003,-1.5137542E+003,-2.7188857E+003,-7.2340750E+001, 1.3939410E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0817209E+002,-3.7900582E+002, 1.0455049E-001, 1.0455049E-001
 5.2984591E+000, 3.9248327E+003,-1.5245401E+003,-2.6321474E+003,-7.4148004E+001, 1.3835890E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9361681E+002,-3.0461928E+002, 1.0367555E-001, 1.0367555E-001
 5.3139133E+000, 3.9602315E+003,-1.5541238E+003,-2.5567648E+003,-6.8079032E+001, 1.3745496E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1281806E+002,-2.1736163E+002, 1.0281972E-001, 1.0281972E-001
 5.3301034E+000, 3.9903502E+003,-1.5498666E+003,-2.4772235E+003,-6.7688759E+001, 1.3657008E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1390983E+002,-1.0306301E+002, 1.0181215E-001, 1.0181215E-001
 5.3462934E+000, 4.0361879E+003,-1.5685832E+003,-2.3880994E+003,-6.2275751E+001, 1.3625242E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4441269E+000, 1.8592110E+001, 1.0129994E-001, 1.0129994E-001
 5.3624840E+000, 4.0977205E+003,-1.5967134E+003,-2.2946251E+003,-6.1139519E+001, 1.3513238E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3084098E+002, 1.4659381E+002, 1.0034016E-001, 1.0034016E-001
 5.3705788E+000, 4.1356491E+003,-1.5671641E+003,-2.2255609E+003,-6.0347647E+001, 1.3551754E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3846410E+002, 2.8393162E+002, 9.9870698E-002, 9.9870698E-002
 5.3918471E+000, 4.2161232E+003,-1.6628619E+003,-2.1427981E+003,-5.9288303E+001, 1.3563525E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5366315E+002, 3.5253124E+002, 9.9952704E-002, 9.9952704E-002
 5.4060264E+000, 4.2658555E+003,-1.6678999E+003,-2.0659534E+003,-5.9499249E+001, 1.3548995E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6445405E+002, 4.7385789E+002, 9.9773394E-002, 9.9773394E-002
 5.4202051E+000, 4.2936359E+003,-1.7177236E+003,-2.0226949E+003,-5.8211328E+001, 1.3606764E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2545041E+002, 4.9636683E+002, 1.0024597E-001, 1.0024597E-001
 5.4343839E+000, 4.3153488E+003,-1.7022484E+003,-2.0000765E+003,-5.8451048E+001, 1.3646536E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5581429E+002, 5.5593751E+002, 1.0088980E-001, 1.0088980E-001
 5.4485631E+000, 4.3831816E+003,-1.7463940E+003,-1.9850887E+003,-5.6033733E+001, 1.3617561E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7133559E+002, 5.9702693E+002, 1.0110653E-001, 1.0110653E-001
 5.4627419E+000, 4.3758016E+003,-1.7540037E+003,-1.9698342E+003,-5.7882389E+001, 1.3659599E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4603977E+002, 5.9544725E+002, 1.0140993E-001, 1.0140993E-001
 5.4769206E+000, 4.3641063E+003,-1.7413445E+003,-1.9566302E+003,-5.9311963E+001, 1.3636021E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2136704E+002, 6.0818327E+002, 1.0141865E-001, 1.0141865E-001
 5.4903450E+000, 4.3566127E+003,-1.7501004E+003,-1.9375061E+003,-5.5254000E+001, 1.3640793E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0914193E+002, 6.1511630E+002, 1.0115590E-001, 1.0115590E-001
 5.5093498E+000, 4.3182804E+003,-1.7395018E+003,-1.9086362E+003,-5.6176147E+001, 1.3684473E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4765352E+002, 6.1533475E+002, 1.0141975E-001, 1.0141975E-001
 5.5220199E+000, 4.2978896E+003,-1.7164329E+003,-1.8728056E+003,-5.8752059E+001, 1.3634911E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5421151E+002, 6.5126257E+002, 1.0100444E-001, 1.0100444E-001
 5.5410247E+000, 4.2590203E+003,-1.7141203E+003,-1.8522341E+003,-5.9001410E+001, 1.3549506E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7412587E+002, 6.3501952E+002, 1.0035041E-001, 1.0035041E-001
 5.5536942E+000, 4.2053195E+003,-1.6684350E+003,-1.8379506E+003,-5.7292335E+001, 1.3481374E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3368052E+002, 6.4298966E+002, 9.9864185E-002, 9.9864185E-002
 5.5663643E+000, 4.2270701E+003,-1.6961786E+003,-1.8324263E+003,-6.0956902E+001, 1.3438607E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6847139E+002, 6.3885218E+002, 9.9741181E-002, 9.9741181E-002
 5.5853691E+000, 4.1740002E+003,-1.6718613E+003,-1.8344388E+003,-5.9710877E+001, 1.3299389E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2162207E+002, 6.0931917E+002, 9.8844063E-002, 9.8844063E-002
 5.5980387E+000, 4.1918879E+003,-1.6851202E+003,-1.8354240E+003,-5.9851246E+001, 1.3184470E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4932128E+002, 6.1281090E+002, 9.7943615E-002, 9.7943615E-002
 5.6107087E+000, 4.1109754E+003,-1.6372461E+003,-1.8337556E+003,-5.9647961E+001, 1.3113134E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8940132E+002, 5.8163711E+002, 9.7504249E-002, 9.7504249E-002
 5.6297135E+000, 4.0667174E+003,-1.6228047E+003,-1.8309354E+003,-6.0065897E+001, 1.2956408E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6624932E+002, 5.5420714E+002, 9.6556504E-002, 9.6556504E-002
 5.6423836E+000, 4.0754004E+003,-1.6117880E+003,-1.8289893E+003,-5.6454121E+001, 1.2782223E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9297293E+002, 5.7944730E+002, 9.5376057E-002, 9.5376057E-002
 5.6550531E+000, 4.0564520E+003,-1.5903293E+003,-1.8274634E+003,-5.6615579E+001, 1.2670862E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8711690E+002, 5.8331073E+002, 9.4680758E-002, 9.4680758E-002
 5.6740580E+000, 4.0561152E+003,-1.5948148E+003,-1.8360197E+003,-5.9269909E+001, 1.2509123E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9739378E+002, 5.6726173E+002, 9.3812046E-002, 9.3812046E-002
 5.6867280E+000, 4.0409748E+003,-1.5780252E+003,-1.8495511E+003,-5.9122093E+001, 1.2378930E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5469193E+002, 5.5551425E+002, 9.3153907E-002, 9.3153907E-002
 5.7057328E+000, 4.0234666E+003,-1.5795593E+003,-1.8629232E+003,-5.8542332E+001, 1.2188804E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4681513E+002, 5.2366067E+002, 9.2155823E-002, 9.2155823E-002
 5.7184024E+000, 3.9957267E+003,-1.5792625E+003,-1.8826345E+003,-5.7671248E+001, 1.1985248E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1969818E+002, 4.7735697E+002, 9.0962168E-002, 9.0962168E-002
 5.7310724E+000, 3.9814813E+003,-1.5666389E+003,-1.8902073E+003,-6.0329651E+001, 1.1816782E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8231374E+002, 4.6548710E+002, 9.0081169E-002, 9.0081169E-002
 5.7485013E+000, 4.0574586E+003,-1.5942302E+003,-1.8883105E+003,-6.1742570E+001, 1.1632719E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0218013E+002, 5.1433867E+002, 8.8995092E-002, 8.8995092E-002
 5.7651420E+000, 3.9979481E+003,-1.5678836E+003,-1.8698606E+003,-5.8567648E+001, 1.1445328E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2023096E+002, 5.0278088E+002, 8.8013450E-002, 8.8013450E-002
 5.7762361E+000, 4.0070031E+003,-1.5673971E+003,-1.8484715E+003,-6.1164098E+001, 1.1278488E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2678453E+002, 5.3109831E+002, 8.7006520E-002, 8.7006520E-002
 5.7928767E+000, 4.0404913E+003,-1.5791647E+003,-1.8340426E+003,-5.8316575E+001, 1.1132835E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7521701E+002, 5.7008076E+002, 8.6291721E-002, 8.6291721E-002
 5.8095179E+000, 4.1037846E+003,-1.6009346E+003,-1.8129806E+003,-5.8324807E+001, 1.0985520E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1709250E+002, 6.3264310E+002, 8.5800169E-002, 8.5800169E-002
 5.8206115E+000, 4.0929589E+003,-1.5952035E+003,-1.8034392E+003,-6.3186078E+001, 1.0904838E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5344566E+002, 6.3222052E+002, 8.5485993E-002, 8.5485993E-002
 5.8372526E+000, 4.1559380E+003,-1.6300815E+003,-1.8264906E+003,-6.3634026E+001, 1.0796917E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5134878E+002, 6.3681165E+002, 8.5007305E-002, 8.5007305E-002
 5.8538933E+000, 4.1692107E+003,-1.6342578E+003,-1.9237419E+003,-6.5274974E+001, 1.0665368E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7724223E+002, 5.4700251E+002, 8.4575850E-002, 8.4575850E-002
 5.8705344E+000, 4.2249966E+003,-1.6496288E+003,-2.1547725E+003,-6.9086185E+001, 1.0569237E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9360734E+002, 3.5256601E+002, 8.4204950E-002, 8.4204950E-002
 5.8816280E+000, 4.2221758E+003,-1.6472106E+003,-2.3536219E+003,-7.3659568E+001, 1.0467234E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1031816E+002, 1.4873047E+002, 8.4041198E-002, 8.4041198E-002
 5.8982692E+000, 4.2519079E+003,-1.6552362E+003,-2.5217089E+003,-7.3379138E+001, 1.0409502E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6210446E+001, 2.6246561E+000, 8.3876843E-002, 8.3876843E-002
 5.9149098E+000, 4.2521422E+003,-1.6661953E+003,-2.6564705E+003,-7.5003082E+001, 1.0329785E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1573067E+002,-1.4449370E+002, 8.3702141E-002, 8.3702141E-002
 5.9260039E+000, 4.2370566E+003,-1.6527923E+003,-2.7344545E+003,-7.7539992E+001, 1.0241997E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9378263E+002,-2.2670595E+002, 8.3464848E-002, 8.3464848E-002
 5.9426446E+000, 4.2351965E+003,-1.6504962E+003,-2.7923248E+003,-8.2037479E+001, 1.0177793E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5921253E+002,-2.8864418E+002, 8.3106073E-002, 8.3106073E-002
 5.9592857E+000, 4.2008344E+003,-1.6535218E+003,-2.8714111E+003,-8.4392624E+001, 1.0112215E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5634963E+002,-4.0747994E+002, 8.2649923E-002, 8.2649923E-002
 5.9703794E+000, 4.1625679E+003,-1.6252200E+003,-2.9547224E+003,-8.6268494E+001, 1.0082208E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5560926E+002,-5.0263479E+002, 8.2396236E-002, 8.2396236E-002
 5.9870205E+000, 4.0906135E+003,-1.6146498E+003,-3.0701800E+003,-8.9843871E+001, 1.0055992E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0693468E+002,-6.8305464E+002, 8.2236359E-002, 8.2236359E-002
 6.0036612E+000, 3.9971784E+003,-1.5670130E+003,-3.2745332E+003,-8.7482812E+001, 1.0042087E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4727426E+002,-9.3084639E+002, 8.1964532E-002, 8.1964532E-002
 6.0203023E+000, 3.9016752E+003,-1.5297936E+003,-3.5134044E+003,-9.1870650E+001, 1.0046374E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1548863E+003,-1.2323888E+003, 8.1621448E-002, 8.1621448E-002
 6.0313959E+000, 3.7991492E+003,-1.4835825E+003,-3.6664943E+003,-9.5499069E+001, 1.0032715E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3556360E+003,-1.4454234E+003, 8.1258721E-002, 8.1258721E-002
 6.0480371E+000, 3.6796572E+003,-1.4351971E+003,-3.7506324E+003,-9.7087116E+001, 1.0018888E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5378386E+003,-1.6022575E+003, 8.0809577E-002, 8.0809577E-002
 6.0646777E+000, 3.5250107E+003,-1.3737686E+003,-3.7628319E+003,-9.6816938E+001, 1.0043206E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6425547E+003,-1.7074024E+003, 8.0588740E-002, 8.0588740E-002
 6.0757718E+000, 3.4394904E+003,-1.3211284E+003,-3.7373625E+003,-9.7793256E+001, 1.0118760E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6758389E+003,-1.7157819E+003, 8.0792953E-002, 8.0792953E-002
 6.0924125E+000, 3.2979486E+003,-1.2662198E+003,-3.7331411E+003,-9.6250272E+001, 1.0168309E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7215617E+003,-1.7966458E+003, 8.1109864E-002, 8.1109864E-002
 6.1090531E+000, 3.1274241E+003,-1.2059463E+003,-3.7953750E+003,-9.2635924E+001, 1.0212642E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8838278E+003,-1.9655118E+003, 8.0966732E-002, 8.0966732E-002
 6.1201472E+000, 2.9930218E+003,-1.1429659E+003,-3.8460943E+003,-8.5672304E+001, 1.0268084E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0325494E+003,-2.0806839E+003, 8.0730213E-002, 8.0730213E-002
 6.1384521E+000, 2.8681698E+003,-1.1067714E+003,-3.8420196E+003,-8.3831428E+001, 1.0338414E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1229907E+003,-2.1634188E+003, 8.0776498E-002, 8.0776498E-002
 6.1506557E+000, 2.7792258E+003,-1.0672438E+003,-3.7753851E+003,-8.3352125E+001, 1.0379492E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1340639E+003,-2.1457172E+003, 8.0846043E-002, 8.0846043E-002
 6.1689606E+000, 2.7006286E+003,-1.0467484E+003,-3.6715086E+003,-8.1482125E+001, 1.0444178E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0797125E+003,-2.0980661E+003, 8.0988282E-002, 8.0988282E-002
 6.1811638E+000, 2.6603104E+003,-1.0407032E+003,-3.5430221E+003,-7.9363999E+001, 1.0540424E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9871151E+003,-2.0017248E+003, 8.1560270E-002, 8.1560270E-002
 6.1994686E+000, 2.6366036E+003,-1.0267586E+003,-3.3915648E+003,-7.6713504E+001, 1.0578150E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8649782E+003,-1.8573755E+003, 8.1921807E-002, 8.1921807E-002
 6.2116718E+000, 2.5976310E+003,-1.0161802E+003,-3.2423727E+003,-7.2533080E+001, 1.0553442E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7217436E+003,-1.7323997E+003, 8.1740164E-002, 8.1740164E-002
 6.2250957E+000, 2.5574765E+003,-1.0041581E+003,-3.1446425E+003,-7.2594087E+001, 1.0532019E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6542202E+003,-1.6628651E+003, 8.1532640E-002, 8.1532640E-002
 6.2452312E+000, 2.5649999E+003,-1.0015551E+003,-3.0221998E+003,-7.0493135E+001, 1.0477580E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5384144E+003,-1.5282003E+003, 8.1177114E-002, 8.1177114E-002
 6.2586546E+000, 2.5636460E+003,-1.0101035E+003,-2.8963330E+003,-7.4717779E+001, 1.0429786E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4146058E+003,-1.4164653E+003, 8.0923926E-002, 8.0923926E-002
 6.2720785E+000, 2.5949879E+003,-1.0192284E+003,-2.7929572E+003,-6.8817493E+001, 1.0398063E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2981503E+003,-1.2849754E+003, 8.0776838E-002, 8.0776838E-002
 6.2855020E+000, 2.6142919E+003,-1.0173683E+003,-2.6918891E+003,-6.6218482E+001, 1.0338378E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1731261E+003,-1.1601502E+003, 8.0522304E-002, 8.0522304E-002
 6.3063087E+000, 2.6723309E+003,-1.0445997E+003,-2.5852902E+003,-6.6802252E+001, 1.0202010E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0416373E+003,-1.0233410E+003, 7.9798940E-002, 7.9798940E-002
 6.3210745E+000, 2.7162526E+003,-1.0791118E+003,-2.5363242E+003,-6.4290066E+001, 1.0105290E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.6122135E+002,-9.6246294E+002, 7.9446077E-002, 7.9446077E-002
 6.3358407E+000, 2.7528075E+003,-1.0832626E+003,-2.5167089E+003,-6.0743387E+001, 1.0009115E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0752841E+002,-9.0690651E+002, 7.9039110E-002, 7.9039110E-002
 6.3506064E+000, 2.7607607E+003,-1.1039415E+003,-2.4947822E+003,-5.8998325E+001, 9.9417529E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7338747E+002,-8.9596714E+002, 7.8609052E-002, 7.8609052E-002
 6.3668494E+000, 2.7856547E+003,-1.0852184E+003,-2.4781253E+003,-6.4270685E+001, 9.8627832E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4360511E+002,-8.4097351E+002, 7.8393808E-002, 7.8393808E-002
 6.3830919E+000, 2.8601627E+003,-1.1326350E+003,-2.4504450E+003,-6.3129655E+001, 9.8413420E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0389930E+002,-7.8506275E+002, 7.8172309E-002, 7.8172309E-002
 6.3912129E+000, 2.8097626E+003,-1.1216005E+003,-2.4158821E+003,-6.2914028E+001, 9.8063143E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2595038E+002,-7.8965337E+002, 7.7978672E-002, 7.7978672E-002
 6.4074559E+000, 2.8518552E+003,-1.1331062E+003,-2.3893101E+003,-6.2597790E+001, 9.7747116E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5031174E+002,-7.3218143E+002, 7.7510470E-002, 7.7510470E-002
 6.4236984E+000, 2.8782029E+003,-1.1604017E+003,-2.3764731E+003,-6.2839987E+001, 9.7460680E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9121128E+002,-7.2053723E+002, 7.7511361E-002, 7.7511361E-002
 6.4399409E+000, 2.9547376E+003,-1.1654661E+003,-2.3732908E+003,-5.8817908E+001, 9.6849602E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6696980E+002,-6.4186869E+002, 7.7290559E-002, 7.7290559E-002
 6.4561834E+000, 2.9486932E+003,-1.1716450E+003,-2.3868492E+003,-6.2427014E+001, 9.6136456E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6140678E+002,-6.7126672E+002, 7.7055267E-002, 7.7055267E-002
 6.4724259E+000, 2.9765105E+003,-1.1782403E+003,-2.3960523E+003,-6.4078799E+001, 9.4969555E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4130246E+002,-6.6091115E+002, 7.6498823E-002, 7.6498823E-002
 6.4805474E+000, 2.9736555E+003,-1.1501225E+003,-2.3971917E+003,-6.1110319E+001, 9.4453241E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6502431E+002,-6.3382454E+002, 7.6006805E-002, 7.6006805E-002
 6.4967899E+000, 3.0207088E+003,-1.2018130E+003,-2.3819903E+003,-6.3073417E+001, 9.3589972E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.1028822E+002,-6.2523199E+002, 7.5740585E-002, 7.5740585E-002
 6.5130324E+000, 3.0418710E+003,-1.1955941E+003,-2.3745623E+003,-6.8546537E+001, 9.2449962E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8832178E+002,-5.9590735E+002, 7.5018774E-002, 7.5018774E-002
